trip_id,ref_no,latitude,longitude,datetime
27,140,19.204622,72.977502,2025-02-08 21:09:03
27,140,19.204782,72.977386,2025-02-08 21:09:09
27,140,19.204857,72.977386,2025-02-08 21:09:12
27,140,19.204897,72.977431,2025-02-08 21:09:15
27,140,19.205146,72.977884,2025-02-08 21:09:37
27,140,19.205291,72.977982,2025-02-08 21:09:47
27,140,19.20582,72.978177,2025-02-08 21:09:57
27,140,19.206044,72.978302,2025-02-08 21:10:01
27,140,19.206124,72.978462,2025-02-08 21:10:04
27,140,19.206128,72.9786,2025-02-08 21:10:07
27,140,19.206115,72.978964,2025-02-08 21:10:17
27,140,19.206126,72.979391,2025-02-08 21:10:40
27,140,19.206042,72.980782,2025-02-08 21:10:57
27,140,19.206024,72.981773,2025-02-08 21:11:17
27,140,19.206044,72.982084,2025-02-08 21:11:37
27,140,19.208082,72.9824,2025-02-08 21:13:36
28,162,19.186842,72.975617,2025-02-07 21:00:05
28,162,19.186915,72.975595,2025-02-07 21:00:08
28,162,19.18734,72.975755,2025-02-07 21:00:21
28,162,19.187524,72.975791,2025-02-07 21:00:25
28,162,19.187686,72.975791,2025-02-07 21:00:28
28,162,19.193086,72.976777,2025-02-07 21:01:38
28,162,19.194022,72.976897,2025-02-07 21:02:18
28,162,19.194386,72.976928,2025-02-07 21:02:28
28,162,19.194935,72.977004,2025-02-07 21:02:46
28,162,19.195315,72.976982,2025-02-07 21:02:56
28,162,19.196293,72.977035,2025-02-07 21:03:22
28,162,19.197406,72.977102,2025-02-07 21:04:15
28,162,19.197126,72.977088,2025-02-07 21:04:17
28,162,19.198251,72.977262,2025-02-07 21:04:38
28,162,19.198251,72.977262,2025-02-07 21:04:57
28,162,19.198768,72.977204,2025-02-07 21:04:58
28,162,19.199011,72.977133,2025-02-07 21:05:05
28,162,19.200222,72.977262,2025-02-07 21:05:28
28,162,19.202531,72.977853,2025-02-07 21:06:31
28,162,19.202013,72.977706,2025-02-07 21:06:32
28,162,19.202684,72.977884,2025-02-07 21:06:35
28,162,19.202955,72.977928,2025-02-07 21:07:01
28,162,19.203522,72.977897,2025-02-07 21:07:23
28,162,19.204153,72.977684,2025-02-07 21:07:41
28,162,19.204153,72.977684,2025-02-07 21:07:50
28,162,19.20498,72.977728,2025-02-07 21:08:26
28,162,19.205004,72.977835,2025-02-07 21:08:35
28,162,19.205048,72.977888,2025-02-07 21:08:38
28,162,19.205117,72.977911,2025-02-07 21:08:41
28,162,19.205117,72.977911,2025-02-07 21:09:04
28,162,19.205268,72.977991,2025-02-07 21:09:11
28,162,19.205986,72.978342,2025-02-07 21:09:27
28,162,19.206026,72.978448,2025-02-07 21:09:30
28,162,19.206035,72.978804,2025-02-07 21:09:54
28,162,19.206093,72.979462,2025-02-07 21:10:14
28,162,19.205935,72.981711,2025-02-07 21:11:23
28,162,19.20716,72.982404,2025-02-07 21:12:23
28,162,19.207644,72.982466,2025-02-07 21:12:45
28,162,19.207644,72.982466,2025-02-07 21:12:51
28,162,19.207644,72.982466,2025-02-07 21:13:01
29,449,19.201006,72.948591,2025-02-05 20:17:28
29,449,19.201275,72.949102,2025-02-05 20:17:41
29,449,19.201635,72.949217,2025-02-05 20:17:51
29,449,19.202395,72.949417,2025-02-05 20:18:25
29,449,19.202848,72.949515,2025-02-05 20:18:31
29,449,19.204493,72.949875,2025-02-05 20:19:25
29,449,19.204493,72.949875,2025-02-05 20:19:34
29,449,19.204797,72.950906,2025-02-05 20:20:18
29,449,19.204533,72.95208,2025-02-05 20:21:08
29,449,19.204426,72.952568,2025-02-05 20:21:18
29,449,19.204291,72.953168,2025-02-05 20:21:28
29,449,19.204135,72.953977,2025-02-05 20:21:48
29,449,19.203671,72.955093,2025-02-05 20:22:08
29,449,19.203364,72.955537,2025-02-05 20:22:18
29,449,19.202775,72.956404,2025-02-05 20:22:48
29,449,19.202119,72.95736,2025-02-05 20:23:08
29,449,19.2018,72.958391,2025-02-05 20:23:49
29,449,19.201726,72.958702,2025-02-05 20:23:59
29,449,19.200793,72.960702,2025-02-05 20:24:53
29,449,19.200793,72.960702,2025-02-05 20:25:02
29,449,19.198588,72.965666,2025-02-05 20:28:03
29,449,19.198208,72.96652,2025-02-05 20:28:33
29,449,19.198162,72.966644,2025-02-05 20:28:37
29,449,19.197902,72.967248,2025-02-05 20:29:06
29,449,19.197844,72.967413,2025-02-05 20:29:12
29,449,19.197828,72.967551,2025-02-05 20:29:38
29,449,19.197537,72.967506,2025-02-05 20:29:41
29,449,19.197115,72.967293,2025-02-05 20:29:51
29,449,19.196208,72.966955,2025-02-05 20:30:29
29,449,19.196208,72.966955,2025-02-05 20:30:34
29,449,19.195557,72.966791,2025-02-05 20:30:52
29,449,19.194344,72.966688,2025-02-05 20:31:25
29,449,19.193311,72.967537,2025-02-05 20:32:07
29,449,19.193226,72.967666,2025-02-05 20:32:10
29,449,19.192355,72.968506,2025-02-05 20:32:45
29,449,19.191382,72.968057,2025-02-05 20:33:53
29,449,19.191015,72.967973,2025-02-05 20:34:06
29,449,19.190873,72.967942,2025-02-05 20:34:17
29,449,19.191015,72.967973,2025-02-05 20:34:18
29,449,19.190517,72.967826,2025-02-05 20:34:27
29,449,19.190313,72.967742,2025-02-05 20:34:36
29,449,19.190517,72.967826,2025-02-05 20:34:36
29,449,19.189706,72.967675,2025-02-05 20:34:46
29,449,19.189122,72.967582,2025-02-05 20:34:56
29,449,19.188873,72.967604,2025-02-05 20:35:04
29,449,19.188722,72.967599,2025-02-05 20:35:07
29,449,19.188193,72.967573,2025-02-05 20:35:17
29,449,19.18706,72.969284,2025-02-05 20:36:22
29,449,19.18704,72.96968,2025-02-05 20:36:32
29,449,19.187642,72.972053,2025-02-05 20:37:35
29,449,19.187642,72.972053,2025-02-05 20:38:25
29,449,19.187642,72.972053,2025-02-05 20:38:44
29,449,19.187642,72.972053,2025-02-05 20:38:55
29,449,19.187642,72.972053,2025-02-05 20:39:14
29,449,19.187757,72.973808,2025-02-05 20:40:31
29,449,19.187757,72.973808,2025-02-05 20:41:14
29,449,19.188993,72.975435,2025-02-05 20:42:55
29,449,19.188993,72.975435,2025-02-05 20:43:03
29,449,19.188331,72.975737,2025-02-05 20:49:04
29,449,19.188331,72.975737,2025-02-05 20:49:24
29,449,19.188331,72.975737,2025-02-05 20:49:53
29,449,19.188331,72.975737,2025-02-05 20:50:14
29,449,19.188331,72.975737,2025-02-05 20:50:33
29,449,19.188331,72.975737,2025-02-05 20:51:04
29,449,19.188331,72.975737,2025-02-05 20:51:13
29,449,19.188331,72.975737,2025-02-05 20:51:34
29,449,19.188331,72.975737,2025-02-05 20:52:04
29,449,19.188331,72.975737,2025-02-05 20:53:01
29,449,19.188331,72.975737,2025-02-05 20:53:21
29,449,19.188331,72.975737,2025-02-05 20:53:31
29,449,19.188331,72.975737,2025-02-05 20:53:41
29,449,19.188331,72.975737,2025-02-05 20:56:08
29,449,19.188331,72.975737,2025-02-05 20:57:26
29,449,19.188331,72.975737,2025-02-05 20:57:47
29,449,19.188331,72.975737,2025-02-05 20:57:57
29,449,19.188331,72.975737,2025-02-05 20:58:11
29,449,19.188331,72.975737,2025-02-05 20:59:02
29,449,19.188331,72.975737,2025-02-05 20:59:22
29,449,19.187591,72.975706,2025-02-05 20:59:35
29,449,19.187782,72.975724,2025-02-05 20:59:38
29,449,19.194702,72.97692,2025-02-05 21:01:55
29,449,19.196737,72.977102,2025-02-05 21:03:02
29,449,19.196737,72.977102,2025-02-05 21:03:25
29,449,19.197375,72.977173,2025-02-05 21:03:42
29,449,19.1987,72.977395,2025-02-05 21:04:44
29,449,19.198617,72.977288,2025-02-05 21:04:45
29,449,19.198693,72.977462,2025-02-05 21:04:47
29,449,19.19868,72.977555,2025-02-05 21:04:50
29,449,19.198673,72.97764,2025-02-05 21:04:53
29,449,19.198673,72.97764,2025-02-05 21:04:59
29,449,19.198664,72.977777,2025-02-05 21:04:59
29,449,19.198728,72.978951,2025-02-05 21:05:33
29,449,19.198853,72.979471,2025-02-05 21:05:35
29,449,19.198904,72.979622,2025-02-05 21:05:44
29,449,19.199,72.979653,2025-02-05 21:05:47
29,449,19.199111,72.979644,2025-02-05 21:05:50
29,449,19.199788,72.979568,2025-02-05 21:06:00
29,449,19.200631,72.97944,2025-02-05 21:06:10
29,449,19.201335,72.979346,2025-02-05 21:06:20
29,449,19.201637,72.979284,2025-02-05 21:06:26
29,449,19.201746,72.979217,2025-02-05 21:06:29
29,449,19.2019,72.979146,2025-02-05 21:06:33
29,449,19.202466,72.97896,2025-02-05 21:07:11
29,449,19.202466,72.97896,2025-02-05 21:07:20
29,449,19.202828,72.978653,2025-02-05 21:07:24
29,449,19.204022,72.97808,2025-02-05 21:08:00
29,449,19.204022,72.97808,2025-02-05 21:08:05
29,449,19.204371,72.977942,2025-02-05 21:08:09
29,449,19.204495,72.977982,2025-02-05 21:08:12
29,449,19.205175,72.978071,2025-02-05 21:08:32
29,449,19.205975,72.978493,2025-02-05 21:08:49
29,449,19.206044,72.978933,2025-02-05 21:09:02
29,449,19.206,72.981528,2025-02-05 21:10:12
29,449,19.205993,72.981657,2025-02-05 21:10:15
29,449,19.205968,72.982008,2025-02-05 21:10:37
29,449,19.205962,72.982111,2025-02-05 21:10:40
29,449,19.205962,72.982111,2025-02-05 21:10:47
29,449,19.206137,72.982377,2025-02-05 21:10:59
29,449,19.205982,72.982271,2025-02-05 21:11:00
29,449,19.206293,72.982377,2025-02-05 21:11:02
29,449,19.206822,72.982404,2025-02-05 21:11:12
29,449,19.207544,72.982435,2025-02-05 21:12:15
30,166,19.201497,72.947217,2025-02-05 11:43:10
30,166,19.201497,72.947217,2025-02-05 11:43:22
30,166,19.201497,72.947217,2025-02-05 11:43:31
30,166,19.201497,72.947217,2025-02-05 11:44:42
30,166,19.201671,72.946524,2025-02-05 11:45:46
30,166,19.201711,72.946066,2025-02-05 11:46:26
30,166,19.20146,72.945564,2025-02-05 11:46:47
30,166,19.20146,72.945564,2025-02-05 11:47:35
30,166,19.201397,72.945595,2025-02-05 12:01:16
30,166,19.201433,72.945715,2025-02-05 12:01:26
30,166,19.201433,72.945715,2025-02-05 12:01:48
30,166,19.201668,72.945991,2025-02-05 12:02:16
30,166,19.201775,72.946088,2025-02-05 12:02:25
30,166,19.20178,72.946173,2025-02-05 12:02:28
30,166,19.20176,72.946288,2025-02-05 12:02:31
30,166,19.20176,72.946288,2025-02-05 12:02:54
30,166,19.201626,72.9468,2025-02-05 12:03:10
30,166,19.20152,72.947097,2025-02-05 12:03:14
30,166,19.201315,72.947831,2025-02-05 12:03:34
30,166,19.201162,72.948417,2025-02-05 12:03:44
30,166,19.201162,72.948417,2025-02-05 12:03:56
30,166,19.201075,72.948937,2025-02-05 12:03:58
30,166,19.202113,72.94932,2025-02-05 12:04:54
30,166,19.202113,72.94932,2025-02-05 12:05:45
30,166,19.203517,72.949613,2025-02-05 12:06:42
30,166,19.203988,72.949724,2025-02-05 12:06:52
30,166,19.204346,72.949804,2025-02-05 12:07:34
30,166,19.204346,72.949804,2025-02-05 12:07:43
30,166,19.20496,72.949991,2025-02-05 12:07:59
30,166,19.205053,72.95028,2025-02-05 12:08:30
30,166,19.204924,72.950897,2025-02-05 12:08:37
30,166,19.204284,72.953688,2025-02-05 12:09:27
30,166,19.204217,72.954111,2025-02-05 12:09:37
30,166,19.203704,72.955159,2025-02-05 12:09:59
30,166,19.203306,72.955782,2025-02-05 12:10:22
30,166,19.202677,72.956688,2025-02-05 12:10:39
30,166,19.202124,72.95748,2025-02-05 12:10:49
30,166,19.201424,72.959631,2025-02-05 12:11:48
30,166,19.201284,72.95996,2025-02-05 12:11:58
30,166,19.200995,72.960542,2025-02-05 12:12:08
30,166,19.200995,72.960542,2025-02-05 12:12:30
30,166,19.199815,72.963226,2025-02-05 12:14:48
30,166,19.199426,72.964177,2025-02-05 12:15:08
30,166,19.198291,72.96652,2025-02-05 12:16:21
30,166,19.198291,72.96652,2025-02-05 12:16:32
30,166,19.197953,72.967382,2025-02-05 12:16:49
30,166,19.197853,72.967773,2025-02-05 12:17:02
30,166,19.197784,72.967786,2025-02-05 12:17:05
30,166,19.197704,72.967742,2025-02-05 12:17:08
30,166,19.197602,72.967657,2025-02-05 12:17:11
30,166,19.197108,72.967422,2025-02-05 12:17:21
30,166,19.197108,72.967422,2025-02-05 12:17:33
30,166,19.194857,72.966795,2025-02-05 12:18:21
30,166,19.194857,72.966795,2025-02-05 12:18:34
30,166,19.193737,72.967062,2025-02-05 12:19:25
30,166,19.193737,72.967062,2025-02-05 12:19:28
30,166,19.193353,72.96776,2025-02-05 12:19:39
30,166,19.192848,72.968351,2025-02-05 12:19:56
30,166,19.192753,72.968413,2025-02-05 12:19:59
30,166,19.189708,72.967626,2025-02-05 12:22:04
30,166,19.18958,72.967635,2025-02-05 12:22:19
30,166,19.188704,72.967613,2025-02-05 12:22:34
30,166,19.187691,72.967786,2025-02-05 12:23:11
30,166,19.187691,72.967786,2025-02-05 12:23:20
30,166,19.187502,72.968115,2025-02-05 12:23:21
30,166,19.187502,72.968115,2025-02-05 12:23:33
30,166,19.187184,72.969253,2025-02-05 12:24:11
30,166,19.187115,72.969626,2025-02-05 12:24:21
30,166,19.187386,72.971044,2025-02-05 12:25:03
30,166,19.187651,72.97152,2025-02-05 12:25:26
30,166,19.187651,72.97152,2025-02-05 12:25:38
30,166,19.187922,72.974168,2025-02-05 12:27:01
30,166,19.189006,72.97496,2025-02-05 12:27:41
30,166,19.188393,72.975822,2025-02-05 12:28:29
30,166,19.187726,72.977022,2025-02-05 12:29:19
30,166,19.187726,72.977022,2025-02-05 12:29:45
30,166,19.186968,72.97724,2025-02-05 12:31:05
30,166,19.186968,72.97724,2025-02-05 12:32:04
30,166,19.186968,72.97724,2025-02-05 12:32:25
30,166,19.186793,72.976288,2025-02-05 12:32:52
30,166,19.186793,72.976288,2025-02-05 12:33:14
30,166,19.18682,72.975702,2025-02-05 12:33:56
30,166,19.187035,72.975377,2025-02-05 12:33:57
30,166,19.187642,72.97564,2025-02-05 12:34:13
30,166,19.193655,72.976724,2025-02-05 12:35:33
30,166,19.195102,72.976968,2025-02-05 12:36:34
30,166,19.195102,72.976968,2025-02-05 12:36:44
30,166,19.195644,72.976973,2025-02-05 12:36:52
30,166,19.196662,72.977151,2025-02-05 12:37:12
30,166,19.196662,72.977151,2025-02-05 12:37:24
30,166,19.19726,72.977248,2025-02-05 12:38:04
30,166,19.19726,72.977248,2025-02-05 12:38:14
30,166,19.199642,72.977319,2025-02-05 12:39:02
30,166,19.199642,72.977319,2025-02-05 12:39:15
30,166,19.200186,72.977377,2025-02-05 12:39:22
30,166,19.202457,72.977906,2025-02-05 12:40:12
30,166,19.203148,72.978013,2025-02-05 12:40:42
30,166,19.204037,72.977888,2025-02-05 12:41:03
30,166,19.204766,72.977613,2025-02-05 12:41:19
30,166,19.205051,72.977502,2025-02-05 12:41:43
30,166,19.205053,72.977728,2025-02-05 12:41:52
30,166,19.206124,72.978377,2025-02-05 12:42:25
30,166,19.206226,72.979071,2025-02-05 12:42:41
30,166,19.206193,72.979506,2025-02-05 12:42:51
30,166,19.206135,72.9806,2025-02-05 12:43:21
30,166,19.206095,72.98168,2025-02-05 12:43:41
30,166,19.206295,72.982573,2025-02-05 12:44:10
30,166,19.206864,72.982626,2025-02-05 12:44:20
30,166,19.208524,72.982506,2025-02-05 12:45:33
31,442,19.201093,72.948515,2025-02-04 21:09:02
31,442,19.201177,72.948835,2025-02-04 21:09:04
31,442,19.201228,72.948862,2025-02-04 21:09:07
31,442,19.201228,72.948862,2025-02-04 21:09:17
31,442,19.201228,72.948862,2025-02-04 21:09:28
31,442,19.201802,72.949048,2025-02-04 21:09:47
31,442,19.202726,72.949271,2025-02-04 21:10:17
31,442,19.204439,72.949706,2025-02-04 21:11:18
31,442,19.204439,72.949706,2025-02-04 21:11:38
31,442,19.205008,72.950208,2025-02-04 21:12:15
31,442,19.204975,72.950462,2025-02-04 21:12:25
31,442,19.204497,72.952559,2025-02-04 21:13:25
31,442,19.204351,72.953208,2025-02-04 21:13:46
31,442,19.203786,72.954933,2025-02-04 21:14:25
31,442,19.20358,72.955231,2025-02-04 21:14:35
31,442,19.202115,72.957382,2025-02-04 21:15:45
31,442,19.202115,72.957382,2025-02-04 21:15:54
31,442,19.201946,72.957733,2025-02-04 21:15:56
31,442,19.201902,72.957933,2025-02-04 21:16:04
31,442,19.201902,72.957933,2025-02-04 21:16:15
31,442,19.200715,72.961066,2025-02-04 21:17:44
31,442,19.200468,72.961653,2025-02-04 21:18:14
31,442,19.200268,72.962088,2025-02-04 21:18:24
31,442,19.200122,72.962386,2025-02-04 21:18:34
31,442,19.200122,72.962386,2025-02-04 21:18:46
31,442,19.200122,72.962386,2025-02-04 21:18:55
31,442,19.199817,72.962991,2025-02-04 21:19:14
31,442,19.199817,72.962991,2025-02-04 21:19:26
31,442,19.199817,72.962991,2025-02-04 21:19:35
31,442,19.199817,72.962991,2025-02-04 21:19:45
31,442,19.199817,72.962991,2025-02-04 21:19:56
31,442,19.199817,72.962991,2025-02-04 21:20:15
31,442,19.199148,72.964631,2025-02-04 21:21:31
31,442,19.198791,72.965346,2025-02-04 21:21:55
31,442,19.198586,72.965742,2025-02-04 21:22:05
31,442,19.198395,72.966111,2025-02-04 21:22:15
31,442,19.19826,72.966422,2025-02-04 21:22:25
31,442,19.198231,72.96652,2025-02-04 21:22:28
31,442,19.198077,72.966817,2025-02-04 21:22:51
31,442,19.19778,72.967657,2025-02-04 21:23:11
31,442,19.197666,72.967786,2025-02-04 21:23:19
31,442,19.195566,72.966897,2025-02-04 21:24:31
31,442,19.195082,72.966804,2025-02-04 21:24:43
31,442,19.195004,72.966795,2025-02-04 21:24:46
31,442,19.194908,72.966791,2025-02-04 21:24:49
31,442,19.194413,72.966742,2025-02-04 21:24:59
31,442,19.191266,72.967911,2025-02-04 21:27:29
31,442,19.191266,72.967911,2025-02-04 21:27:40
31,442,19.191266,72.967911,2025-02-04 21:27:40
31,442,19.190751,72.967857,2025-02-04 21:27:43
31,442,19.190504,72.967848,2025-02-04 21:27:53
31,442,19.190226,72.967795,2025-02-04 21:28:03
31,442,19.190191,72.967786,2025-02-04 21:28:04
31,442,19.190062,72.967764,2025-02-04 21:28:07
31,442,19.18952,72.967688,2025-02-04 21:28:17
31,442,19.189173,72.967675,2025-02-04 21:28:24
31,442,19.189077,72.967657,2025-02-04 21:28:27
31,442,19.188977,72.967653,2025-02-04 21:28:30
31,442,19.1886,72.967613,2025-02-04 21:28:40
31,442,19.1886,72.967613,2025-02-04 21:28:50
31,442,19.1886,72.967613,2025-02-04 21:29:01
31,442,19.1886,72.967613,2025-02-04 21:29:03
31,442,19.1886,72.967613,2025-02-04 21:29:08
31,442,19.18794,72.967622,2025-02-04 21:29:16
31,442,19.187688,72.967613,2025-02-04 21:29:23
31,442,19.187644,72.967657,2025-02-04 21:29:26
31,442,19.187237,72.968773,2025-02-04 21:29:54
31,442,19.187051,72.970022,2025-02-04 21:30:24
31,442,19.187086,72.970466,2025-02-04 21:30:33
31,442,19.187313,72.97084,2025-02-04 21:30:46
31,442,19.187488,72.971182,2025-02-04 21:30:56
31,442,19.187746,72.972413,2025-02-04 21:31:26
31,442,19.187788,72.973235,2025-02-04 21:31:46
31,442,19.187806,72.97368,2025-02-04 21:31:56
31,442,19.187806,72.97368,2025-02-04 21:32:06
31,442,19.187806,72.97368,2025-02-04 21:32:16
31,442,19.187944,72.974142,2025-02-04 21:32:42
31,442,19.187944,72.974142,2025-02-04 21:32:46
31,442,19.188053,72.97416,2025-02-04 21:32:48
31,442,19.188124,72.974151,2025-02-04 21:32:51
31,442,19.188422,72.974151,2025-02-04 21:33:01
31,442,19.188451,72.974168,2025-02-04 21:33:02
31,442,19.188517,72.974266,2025-02-04 21:33:05
31,442,19.188566,72.974395,2025-02-04 21:33:08
31,442,19.188788,72.974724,2025-02-04 21:33:16
31,442,19.188879,72.974822,2025-02-04 21:33:19
31,442,19.189113,72.975111,2025-02-04 21:33:27
31,442,19.18916,72.975257,2025-02-04 21:33:30
31,442,19.189184,72.975448,2025-02-04 21:33:34
31,442,19.18918,72.975577,2025-02-04 21:33:37
31,442,19.18918,72.975577,2025-02-04 21:33:48
31,442,19.18918,72.975577,2025-02-04 21:33:59
31,442,19.18918,72.975577,2025-02-04 21:35:43
31,442,19.18918,72.975577,2025-02-04 21:35:55
31,442,19.18918,72.975577,2025-02-04 21:36:03
31,442,19.18918,72.975577,2025-02-04 21:36:13
31,442,19.18918,72.975577,2025-02-04 21:36:23
31,442,19.18918,72.975577,2025-02-04 21:36:33
31,442,19.18918,72.975577,2025-02-04 21:36:43
31,442,19.18918,72.975577,2025-02-04 21:36:53
31,442,19.18918,72.975577,2025-02-04 21:37:03
31,442,19.18918,72.975577,2025-02-04 21:37:13
31,442,19.188986,72.975875,2025-02-04 21:37:18
31,442,19.188924,72.975875,2025-02-04 21:37:42
31,442,19.188924,72.975875,2025-02-04 21:38:21
31,442,19.188924,72.975875,2025-02-04 21:38:28
31,442,19.188924,72.975875,2025-02-04 21:38:38
31,442,19.188924,72.975875,2025-02-04 21:38:47
31,442,19.188924,72.975875,2025-02-04 21:39:07
31,442,19.188924,72.975875,2025-02-04 21:39:27
31,442,19.188924,72.975875,2025-02-04 21:40:17
31,442,19.188924,72.975875,2025-02-04 21:40:39
31,442,19.188924,72.975875,2025-02-04 21:40:42
31,442,19.188924,72.975875,2025-02-04 21:41:11
31,442,19.188924,72.975875,2025-02-04 21:41:21
31,442,19.188924,72.975875,2025-02-04 21:41:51
31,442,19.188924,72.975875,2025-02-04 21:42:09
31,442,19.188924,72.975875,2025-02-04 21:42:27
31,442,19.188924,72.975875,2025-02-04 21:42:37
31,442,19.188924,72.975875,2025-02-04 21:43:18
31,442,19.188924,72.975875,2025-02-04 21:44:25
31,442,19.188924,72.975875,2025-02-04 21:44:29
31,442,19.188924,72.975875,2025-02-04 21:44:32
31,442,19.187691,72.976511,2025-02-04 21:44:40
31,442,19.187691,72.976511,2025-02-04 21:45:04
31,442,19.187691,72.976511,2025-02-04 21:45:15
31,442,19.187691,72.976511,2025-02-04 21:45:34
31,442,19.187691,72.976511,2025-02-04 21:45:45
31,442,19.187691,72.976511,2025-02-04 21:46:14
31,442,19.187691,72.976511,2025-02-04 21:46:40
31,442,19.187691,72.976511,2025-02-04 21:46:44
31,442,19.187691,72.976511,2025-02-04 21:47:15
31,442,19.187691,72.976511,2025-02-04 21:47:45
31,442,19.187691,72.976511,2025-02-04 21:47:55
31,442,19.187691,72.976511,2025-02-04 21:48:25
31,442,19.187691,72.976511,2025-02-04 21:48:35
31,442,19.187691,72.976511,2025-02-04 21:49:26
31,442,19.187691,72.976511,2025-02-04 21:49:55
31,442,19.187691,72.976511,2025-02-04 21:50:25
31,442,19.187691,72.976511,2025-02-04 21:50:46
31,442,19.187691,72.976511,2025-02-04 21:51:36
31,442,19.187691,72.976511,2025-02-04 21:52:26
31,442,19.187691,72.976511,2025-02-04 21:53:06
31,442,19.187691,72.976511,2025-02-04 21:53:36
31,442,19.187691,72.976511,2025-02-04 21:53:46
31,442,19.187691,72.976511,2025-02-04 21:53:57
31,442,19.187691,72.976511,2025-02-04 21:54:16
31,442,19.187691,72.976511,2025-02-04 21:54:26
31,442,19.187691,72.976511,2025-02-04 21:54:37
31,442,19.186908,72.976888,2025-02-04 21:54:49
31,442,19.187691,72.976511,2025-02-04 21:54:50
31,442,19.18688,72.976831,2025-02-04 21:54:52
31,442,19.186837,72.976706,2025-02-04 21:54:59
31,442,19.18688,72.976831,2025-02-04 21:55:01
31,442,19.186837,72.976706,2025-02-04 21:55:14
31,442,19.186837,72.976706,2025-02-04 21:55:22
31,442,19.186837,72.976706,2025-02-04 21:55:31
31,442,19.186837,72.976706,2025-02-04 21:55:41
31,442,19.186802,72.97648,2025-02-04 21:55:54
31,442,19.186804,72.976417,2025-02-04 21:55:57
31,442,19.186804,72.976417,2025-02-04 21:56:08
31,442,19.186804,72.976417,2025-02-04 21:56:11
31,442,19.186804,72.976417,2025-02-04 21:56:31
31,442,19.186804,72.976417,2025-02-04 21:56:51
31,442,19.186804,72.976417,2025-02-04 21:57:11
31,442,19.186804,72.976417,2025-02-04 21:57:31
31,442,19.186804,72.976417,2025-02-04 21:57:41
31,442,19.186804,72.976417,2025-02-04 21:57:51
31,442,19.186804,72.976417,2025-02-04 21:58:02
31,442,19.186804,72.976417,2025-02-04 21:58:11
31,442,19.186882,72.975564,2025-02-04 21:58:29
31,442,19.186804,72.976417,2025-02-04 21:58:31
31,442,19.195391,72.977035,2025-02-04 22:00:51
31,442,19.196019,72.977164,2025-02-04 22:01:01
31,442,19.196442,72.977248,2025-02-04 22:01:11
31,442,19.196831,72.977324,2025-02-04 22:01:21
31,442,19.198597,72.97756,2025-02-04 22:02:12
31,442,19.199464,72.977431,2025-02-04 22:02:40
31,442,19.199551,72.9774,2025-02-04 22:02:43
31,442,19.200015,72.9774,2025-02-04 22:02:53
31,442,19.20058,72.977591,2025-02-04 22:03:03
31,442,19.202173,72.977928,2025-02-04 22:03:43
31,442,19.203677,72.978057,2025-02-04 22:04:21
31,442,19.203806,72.978035,2025-02-04 22:04:24
31,442,19.204717,72.97764,2025-02-04 22:04:48
31,442,19.205262,72.977991,2025-02-04 22:05:17
31,442,19.206124,72.97856,2025-02-04 22:05:36
31,442,19.206135,72.978684,2025-02-04 22:05:39
31,442,19.206137,72.979088,2025-02-04 22:05:49
31,442,19.206117,72.979417,2025-02-04 22:05:59
31,442,19.206066,72.980444,2025-02-04 22:06:19
31,442,19.206062,72.980466,2025-02-04 22:06:20
31,442,19.206053,72.980577,2025-02-04 22:06:23
31,442,19.206028,72.981795,2025-02-04 22:06:43
31,442,19.206028,72.981795,2025-02-04 22:07:03
31,442,19.205991,72.982475,2025-02-04 22:07:10
31,442,19.206095,72.982528,2025-02-04 22:07:16
31,442,19.207564,72.982622,2025-02-04 22:07:39
31,442,19.207893,72.982657,2025-02-04 22:07:49
31,442,19.207893,72.982657,2025-02-04 22:08:02
32,168,19.186784,72.976097,2025-02-04 14:42:00
32,168,19.186784,72.976097,2025-02-04 14:42:40
32,168,19.186784,72.976097,2025-02-04 14:43:00
32,168,19.186784,72.976097,2025-02-04 14:43:20
32,168,19.186784,72.976097,2025-02-04 14:44:40
32,168,19.186784,72.976097,2025-02-04 14:44:51
32,168,19.186784,72.976097,2025-02-04 14:45:20
32,168,19.187155,72.975533,2025-02-04 14:45:35
32,168,19.1873,72.975586,2025-02-04 14:45:38
32,168,19.194013,72.976822,2025-02-04 14:47:28
32,168,19.194397,72.976875,2025-02-04 14:47:38
32,168,19.194608,72.976897,2025-02-04 14:47:48
32,168,19.19482,72.97692,2025-02-04 14:47:58
32,168,19.195073,72.977022,2025-02-04 14:48:07
32,168,19.195162,72.977022,2025-02-04 14:48:10
32,168,19.195533,72.977035,2025-02-04 14:48:20
32,168,19.195802,72.977066,2025-02-04 14:48:30
32,168,19.196204,72.977155,2025-02-04 14:48:40
32,168,19.19652,72.977186,2025-02-04 14:49:15
32,168,19.19652,72.977186,2025-02-04 14:49:17
32,168,19.19652,72.977186,2025-02-04 14:49:28
32,168,19.197306,72.977319,2025-02-04 14:49:35
32,168,19.197306,72.977319,2025-02-04 14:49:47
32,168,19.197306,72.977319,2025-02-04 14:49:47
32,168,19.197711,72.977417,2025-02-04 14:49:48
32,168,19.197962,72.977524,2025-02-04 14:49:58
32,168,19.1981,72.977555,2025-02-04 14:50:01
32,168,19.198284,72.977533,2025-02-04 14:50:04
32,168,19.198284,72.977533,2025-02-04 14:50:16
32,168,19.198284,72.977533,2025-02-04 14:50:21
