rd_id,route,source,source_lat,source_long,destination,destination_lat,destination_long,distance,distance_direct,trip_id,ref_no,source_time,destination_time,duration,weather,day_type,shift_type,source_accuracy,destination_accuracy
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,150,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,151,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,152,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,153,209,13-08-24 11:55,13-08-24 11:59,244,,,,35.04562947,40.99732439
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,154,65,13-08-24 11:13,13-08-24 11:16,157,,,,16.81716153,38.96064333
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,155,420,13-08-24 10:11,13-08-24 10:14,141,,,,16.32974273,23.32637797
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,156,213,13-08-24 8:33,13-08-24 8:35,92,,,,21.14630525,30.62620763
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,157,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,158,209,13-08-24 6:44,13-08-24 6:45,83,,,,19.64828506,23.23441074
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,159,65,13-08-24 6:10,13-08-24 6:11,57,,,,52.00019947,24.44516799
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,160,68,12-08-24 21:04,12-08-24 21:05,86,,,,25.6274446,34.61291095
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,161,135,12-08-24 20:55,-1,-1,,,,9.095010131,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,162,441,12-08-24 20:37,12-08-24 20:40,140,,,,96.94950754,24.24971508
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,163,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,164,68,12-08-24 18:44,12-08-24 18:50,374,,,,16.89192962,30.49873312
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,165,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,166,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,167,68,12-08-24 15:57,-1,-1,,,,73.98665114,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,168,81,12-08-24 15:26,12-08-24 15:28,109,,,,43.21886039,23.55445039
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,169,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,170,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,171,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,172,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,173,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,174,83,12-08-24 9:04,12-08-24 9:06,127,,,,6.283343162,39.41176344
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,175,442,12-08-24 7:36,12-08-24 7:37,91,,,,18.78048967,67.97711147
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,176,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,177,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,178,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,179,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,180,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,181,41,11-08-24 12:07,11-08-24 12:09,146,,,,11.1953142,54.47115923
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,182,41,11-08-24 10:07,11-08-24 10:09,101,,,,16.25944104,89.04874016
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,183,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,184,41,11-08-24 7:58,-1,-1,,,,58.61285556,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,185,149,10-08-24 18:57,-1,-1,,,,35.27178945,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,186,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,187,149,-1,10-08-24 15:56,-1,,,,-1,56.77391276
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,188,447,10-08-24 12:33,10-08-24 12:34,53,,,,46.17888533,27.4901596
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,189,199,10-08-24 12:31,10-08-24 12:33,93,,,,10.98527139,28.57473675
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,190,192,10-08-24 11:24,10-08-24 11:26,90,,,,72.37637419,26.08767846
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,191,192,10-08-24 9:05,10-08-24 9:07,100,,,,57.77016108,26.70631125
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,192,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,193,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,194,542,09-08-24 19:04,09-08-24 19:06,120,,,,12.15251166,18.62266554
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,195,44,09-08-24 11:57,09-08-24 12:00,143,,,,39.624032,39.06423832
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,196,212,09-08-24 11:29,-1,-1,,,,28.28151354,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,197,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,198,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,199,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,200,453,08-08-24 20:24,08-08-24 20:26,131,,,,29.72836668,40.2096362
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,201,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,202,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,203,440,08-08-24 16:20,08-08-24 16:22,98,,,,4.091598392,29.50594901
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,204,85,08-08-24 16:17,08-08-24 16:18,80,,,,42.09539035,31.50116401
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,205,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,206,589,08-08-24 7:56,08-08-24 7:58,120,,,,4.742580144,22.7124878
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,207,415,07-08-24 17:19,07-08-24 17:21,102,,,,17.62961295,38.70361832
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,208,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,209,189,07-08-24 9:58,07-08-24 10:00,144,,,,3.407498805,22.58863768
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,210,109,-1,07-08-24 6:52,-1,,,,-1,53.85184213
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,211,599,-1,06-08-24 5:53,-1,,,,-1,43.12539875
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,212,61,05-08-24 12:04,05-08-24 12:06,120,,,,48.71744416,63.21148872
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,213,440,04-08-24 15:18,04-08-24 15:20,140,,,,68.47780112,23.74918858
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,214,52,04-08-24 13:41,-1,-1,,,,5.21063248,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,215,207,04-08-24 15:42,04-08-24 15:44,120,,,,19.53952906,45.60734636
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,216,52,04-08-24 10:41,04-08-24 10:43,101,,,,22.56343707,18.96529994
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,217,52,04-08-24 8:27,04-08-24 8:28,80,,,,12.66914364,31.81831211
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,218,207,-1,04-08-24 6:54,-1,,,,-1,91.70277979
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,219,-1,-1,-1,-1,,,,-1,-1
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,220,17,03-08-24 6:09,03-08-24 6:11,122,,,,26.14195679,38.55033304
3,6,Indira Nagar,19.2047688,72.9498933,Savarkar Nagar,19.2044844,72.9536386,400,394.55,221,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,1,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,2,39,-1,17-02-25 21:13,-1,,,,-1,65.57839809
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,3,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,4,455,17-02-25 12:33,17-02-25 12:34,50,,,,17.47802595,30.22462081
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,5,192,17-02-25 11:53,-1,-1,,,,27.2395372,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,6,471,17-02-25 11:23,17-02-25 11:24,50,,,,28.07926494,20.66156383
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,7,81,16-02-25 20:02,16-02-25 20:03,60,,,,44.14736727,53.68342311
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,8,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,9,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,10,209,16-02-25 13:25,-1,-1,,,,23.14129772,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,11,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,12,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,13,469,14-02-25 12:27,14-02-25 12:27,40,,,,50.08928708,50.23682291
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,14,486,14-02-25 11:59,14-02-25 12:01,110,,,,17.24194628,55.8270136
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,15,487,14-02-25 11:22,14-02-25 11:24,90,,,,23.86831726,62.19158961
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,16,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,17,152,13-02-25 21:45,-1,-1,,,,22.52272041,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,18,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,19,529,12-02-25 12:30,-1,-1,,,,21.34576365,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,20,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,21,439,11-02-25 18:46,11-02-25 18:47,50,,,,22.1759883,41.00897498
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,22,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,23,27,10-02-25 13:36,10-02-25 13:37,61,,,,26.03965698,90.7599351
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,24,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,25,218,09-02-25 20:04,09-02-25 20:04,40,,,,36.41299318,38.6994634
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,26,150,09-02-25 13:34,-1,-1,,,,22.43033616,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,27,140,08-02-25 20:23,08-02-25 20:24,60,,,,51.8911624,48.37450701
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,28,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,29,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,30,166,05-02-25 12:09,05-02-25 12:10,55,,,,22.8792772,31.5589458
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,31,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,32,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,33,493,-1,04-02-25 11:46,-1,,,,-1,64.57441087
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,34,105,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,35,201,03-02-25 22:44,03-02-25 22:45,40,,,,35.13900611,29.15242037
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,36,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,37,462,30-01-25 19:43,30-01-25 19:44,58,,,,25.78030624,23.78238194
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,38,199,-1,30-01-25 12:43,-1,,,,-1,50.00989609
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,39,581,28-01-25 22:20,-1,-1,,,,93.6546837,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,40,585,28-01-25 6:54,28-01-25 6:55,40,,,,24.22305673,35.15617738
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,41,141,24-01-25 19:37,24-01-25 19:37,18,,,,91.07319689,50.13774718
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,42,83,24-01-25 12:34,24-01-25 12:34,20,,,,55.98558166,69.28013823
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,43,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,44,438,22-01-25 21:55,22-01-25 21:56,57,,,,24.70376423,43.95095431
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,45,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,46,70,18-01-25 13:48,18-01-25 13:49,41,,,,23.31269224,20.21093092
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,47,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,48,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,49,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,50,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,51,526,04-01-25 15:05,-1,-1,,,,37.32334054,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,52,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,53,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,54,447,29-12-24 15:07,-1,-1,,,,24.28179813,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,55,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,56,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,57,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,58,441,24-11-24 15:27,24-11-24 15:27,42,,,,25.24303461,18.84444032
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,59,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,60,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,61,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,62,81,-1,30-08-24 19:17,-1,,,,-1,15.851291
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,63,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,64,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,65,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,66,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,67,210,28-08-24 16:01,28-08-24 16:02,36,,,,57.25255477,18.30275548
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,68,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,69,592,27-08-24 12:53,-1,-1,,,,79.78953424,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,70,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,71,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,72,173,26-08-24 10:28,26-08-24 10:29,46,,,,23.1426236,14.32286702
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,73,173,26-08-24 10:28,26-08-24 10:29,46,,,,23.1426236,14.32286702
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,74,85,25-08-24 15:51,25-08-24 15:51,38,,,,37.96262848,22.81339114
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,75,210,25-08-24 13:19,25-08-24 13:19,50,,,,24.65435258,89.70754404
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,76,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,77,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,78,452,-1,24-08-24 17:18,-1,,,,-1,20.14963377
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,79,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,80,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,81,189,24-08-24 12:48,24-08-24 12:49,73,,,,43.46635737,35.11228185
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,82,382,24-08-24 5:46,24-08-24 5:47,35,,,,26.20965432,48.37592409
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,83,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,84,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,85,591,22-08-24 14:47,22-08-24 14:48,60,,,,85.23679195,71.24715909
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,86,56,21-08-24 18:28,-1,-1,,,,32.87378505,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,87,-1,-1,-1,-1,,,,-1,-1
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,88,154,21-08-24 12:11,21-08-24 12:12,52,,,,22.3905162,35.70625365
4,6,Savarkar Nagar,19.2044844,72.9536386,Kamgar Hospital Thane,19.2035131,72.9555765,230,230.37,89,-1,-1,-1,-1,,,,-1,-1
